target,experiment,model,accuracy,balanced_accuracy,macro_f1,weighted_f1,precision_high,recall_high,recall_low,n_samples,n_groups
arousal_binary,no_sampling_all_features,Hist Gradient Boosting,0.5375494071146245,0.5371900826446281,0.5370865587614356,0.5377229752470704,0.5581395348837209,0.5454545454545454,0.5289256198347108,253,95
arousal_binary,smote_all_features,Hist Gradient Boosting,0.5375494071146245,0.5371900826446281,0.5370865587614356,0.5377229752470704,0.5581395348837209,0.5454545454545454,0.5289256198347108,253,95
arousal_binary,smote_top30_features,KNN,0.5375494071146245,0.5371900826446281,0.5370865587614356,0.5377229752470704,0.5581395348837209,0.5454545454545454,0.5289256198347108,253,95
arousal_binary,smote_all_features,Linear SVM,0.5375494071146245,0.5361570247933884,0.5361290019275069,0.537245034574528,0.5555555555555556,0.5681818181818182,0.5041322314049587,253,95
arousal_binary,smote_top30_features,Extra Trees,0.5375494071146245,0.5361570247933884,0.5361290019275069,0.537245034574528,0.5555555555555556,0.5681818181818182,0.5041322314049587,253,95
arousal_binary,no_sampling_all_features,Extra Trees,0.5335968379446641,0.5334022038567493,0.5332395247029393,0.5338010169399353,0.5546875,0.5378787878787878,0.5289256198347108,253,95
arousal_binary,random_oversampling_all_features,XGBoost,0.5335968379446641,0.5320247933884298,0.5319515866047911,0.5331581042540312,0.5514705882352942,0.5681818181818182,0.49586776859504134,253,95
arousal_binary,no_sampling_top30_features,Random Forest,0.5335968379446641,0.53133608815427,0.5309514831573655,0.5324830043500121,0.55,0.5833333333333334,0.4793388429752066,253,95
arousal_binary,no_sampling_all_features,Linear SVM,0.5296442687747036,0.5292699724517906,0.5291735084838534,0.5298208038837724,0.5503875968992248,0.5378787878787878,0.5206611570247934,253,95
arousal_binary,random_oversampling_top30_features,Hist Gradient Boosting,0.525691699604743,0.5254820936639119,0.5253283302063789,0.5258993392609512,0.546875,0.5303030303030303,0.5206611570247934,253,95
arousal_binary,smote_top30_features,Gradient Boosting,0.525691699604743,0.5241046831955922,0.5240185626489402,0.5252455297498624,0.5441176470588235,0.5606060606060606,0.48760330578512395,253,95
arousal_binary,no_sampling_top30_features,Extra Trees,0.525691699604743,0.5237603305785125,0.5235404896421846,0.5249324490297225,0.5434782608695652,0.5681818181818182,0.4793388429752066,253,95
arousal_binary,no_sampling_top30_features,RBF SVM,0.5217391304347826,0.5237603305785123,0.5214699951542057,0.5209765804731481,0.5478260869565217,0.4772727272727273,0.5702479338842975,253,95
arousal_binary,random_oversampling_top30_features,Extra Trees,0.5217391304347826,0.5206611570247934,0.5206607688092069,0.5216492669659846,0.5413533834586466,0.5454545454545454,0.49586776859504134,253,95
arousal_binary,smote_top30_features,Hist Gradient Boosting,0.5217391304347826,0.5206611570247934,0.5206607688092069,0.5216492669659846,0.5413533834586466,0.5454545454545454,0.49586776859504134,253,95
arousal_binary,random_oversampling_top30_features,Random Forest,0.5217391304347826,0.5203168044077134,0.520270164386567,0.5214243519958792,0.5407407407407407,0.553030303030303,0.48760330578512395,253,95
arousal_binary,smote_top30_features,Random Forest,0.5217391304347826,0.5199724517906336,0.5198186751995985,0.5211389881737876,0.5401459854014599,0.5606060606060606,0.4793388429752066,253,95
arousal_binary,random_oversampling_top30_features,RBF SVM,0.5177865612648221,0.5192837465564739,0.51771875,0.5174701086956521,0.5423728813559322,0.48484848484848486,0.5537190082644629,253,95
arousal_binary,no_sampling_all_features,RBF SVM,0.5177865612648221,0.5179063360881543,0.5175981495373844,0.5180126553377475,0.5396825396825397,0.5151515151515151,0.5206611570247934,253,95
arousal_binary,no_sampling_top30_features,Gradient Boosting,0.5177865612648221,0.5151515151515151,0.5144412282909641,0.516193545562985,0.5352112676056338,0.5757575757575758,0.45454545454545453,253,95
arousal_binary,smote_top30_features,RBF SVM,0.5138339920948617,0.5148071625344353,0.5138339920948617,0.5138339920948617,0.5371900826446281,0.49242424242424243,0.5371900826446281,253,95
arousal_binary,random_oversampling_all_features,Linear SVM,0.5138339920948617,0.5137741046831956,0.5135604082972504,0.514061978592871,0.5354330708661418,0.5151515151515151,0.512396694214876,253,95
arousal_binary,random_oversampling_all_features,Gradient Boosting,0.5138339920948617,0.5127410468319559,0.5127378063101855,0.5137426432794719,0.5338345864661654,0.5378787878787878,0.48760330578512395,253,95
arousal_binary,no_sampling_top30_features,Hist Gradient Boosting,0.5138339920948617,0.512396694214876,0.512340745616097,0.513514010706555,0.5333333333333333,0.5454545454545454,0.4793388429752066,253,95
arousal_binary,random_oversampling_all_features,Logistic Regression,0.5138339920948617,0.5120523415977961,0.511881793797939,0.5132239301270732,0.5328467153284672,0.553030303030303,0.47107438016528924,253,95
arousal_binary,smote_all_features,XGBoost,0.5138339920948617,0.5120523415977961,0.511881793797939,0.5132239301270732,0.5328467153284672,0.553030303030303,0.47107438016528924,253,95
arousal_binary,random_oversampling_top30_features,XGBoost,0.5138339920948617,0.5117079889807162,0.5113606029677318,0.5128721185454223,0.5323741007194245,0.5606060606060606,0.4628099173553719,253,95
arousal_binary,no_sampling_top30_features,XGBoost,0.5138339920948617,0.5110192837465565,0.5101298701298701,0.511981931112366,0.5314685314685315,0.5757575757575758,0.4462809917355372,253,95
arousal_binary,smote_all_features,Logistic Regression,0.5098814229249012,0.5086088154269972,0.5085839598997494,0.509681813228724,0.5298507462686567,0.5378787878787878,0.4793388429752066,253,95
